contentid,contenttypeid,serialnum,infoname,infotext,fldgubun,created_at,updated_at
337413,12,0,입 장 료,무료,3,2025-09-19 17:01:17,2025-09-19 17:01:17
2612095,12,0,등산로,,1,2025-09-19 17:01:17,2025-09-19 17:01:17
2612095,12,1,관광코스안내,,2,2025-09-19 17:01:17,2025-09-19 17:01:17
2612095,12,2,입 장 료,무료 ,3,2025-09-19 17:01:17,2025-09-19 17:01:17
2612095,12,3,화장실,있음,3,2025-09-19 17:01:17,2025-09-19 17:01:17
2612095,12,4,한국어 안내서비스,,4,2025-09-19 17:01:17,2025-09-19 17:01:17
3056724,12,0,화장실,있음,3,2025-09-19 17:01:17,2025-09-19 17:01:17
3056724,12,1,이용가능시설,잔디마당 / 초화원 / 그라스원 / 장미원,3,2025-09-19 17:01:17,2025-09-19 17:01:17
2774291,12,0,화장실,있음,3,2025-09-19 17:01:18,2025-09-19 17:01:18
2774291,12,1,입 장 료,무료 ,3,2025-09-19 17:01:18,2025-09-19 17:01:18
1829741,12,0,입 장 료,무료,3,2025-09-19 17:01:18,2025-09-19 17:01:18
126823,12,0,등산로,,1,2025-09-19 17:01:18,2025-09-19 17:01:18
126823,12,1,관광코스안내,,2,2025-09-19 17:01:18,2025-09-19 17:01:18
126823,12,2,입 장 료,무료,3,2025-09-19 17:01:18,2025-09-19 17:01:18
126823,12,3,한국어 안내서비스,,4,2025-09-19 17:01:18,2025-09-19 17:01:18
337422,12,0,화장실,있음,3,2025-09-19 17:01:18,2025-09-19 17:01:18
337422,12,1,입 장 료,무료,3,2025-09-19 17:01:18,2025-09-19 17:01:18
126918,12,0,입 장 료,무료,3,2025-09-19 17:01:19,2025-09-19 17:01:19
126918,12,1,화장실,있음,3,2025-09-19 17:01:19,2025-09-19 17:01:19
2773271,12,0,화장실,있음,3,2025-09-19 17:01:19,2025-09-19 17:01:19
2773271,12,1,입 장 료,무료,3,2025-09-19 17:01:19,2025-09-19 17:01:19
827585,12,0,입 장 료,무료,3,2025-09-19 17:01:19,2025-09-19 17:01:19
827585,12,1,화장실,있음,3,2025-09-19 17:01:19,2025-09-19 17:01:19
2612214,12,0,등산로,,1,2025-09-19 17:01:20,2025-09-19 17:01:20
2612214,12,1,관광코스안내,,2,2025-09-19 17:01:20,2025-09-19 17:01:20
2612214,12,2,화장실,있음,3,2025-09-19 17:01:20,2025-09-19 17:01:20
2612214,12,3,주차요금,5분당 150원,3,2025-09-19 17:01:20,2025-09-19 17:01:20
2612214,12,4,입 장 료,무료,3,2025-09-19 17:01:20,2025-09-19 17:01:20
2612214,12,5,한국어 안내서비스,,4,2025-09-19 17:01:20,2025-09-19 17:01:20
2612107,12,0,입 장 료,무료,3,2025-09-19 17:01:20,2025-09-19 17:01:20
1105980,12,0,입 장 료,무료,3,2025-09-19 17:01:21,2025-09-19 17:01:21
1105980,12,1,화장실,있음,3,2025-09-19 17:01:21,2025-09-19 17:01:21
2611575,12,0,입 장 료,무료,3,2025-09-19 17:01:21,2025-09-19 17:01:21
2751345,12,0,등산로,,1,2025-09-19 17:01:21,2025-09-19 17:01:21
2751345,12,1,관광코스안내,,2,2025-09-19 17:01:21,2025-09-19 17:01:21
2751345,12,2,시설이용료,"[축구장]<br>
- 2시간 평일 (성인) 60,500원 / (어린이·청소년) 42,400원<br>
- 2시간 주말 (성인) 78,600원 / (어린이·청소년) 55,000원<br>
- 1시간 평일 (성인) 30,300원 / (어린이·청소년) 21,200원<br>
- 1시간 주말 (성인) 39,300원 / (어린이·청소년) 27,500원<br>
[풋살장]<br>
- 2시간 평일 (성인) 22,000원 / (어린이·청소년) 15,400원<br>
- 2시간 주말 (성인) 28,600원 / (어린이·청소년) 20,000원<br>
- 1시간 평일 (성인) 11,000원 / (어린이·청소년) 7,700원<br>
- 1시간 주말 (성인) 14,300원 / (어린이·청소년) 10,000원<br>
[족구장]<br>
- 2시간 평일 (성인) 4,400원 / (어린이·청소년) 3,100원<br>
- 2시간 주말 (성인) 5,700원 / (어린이·청소년) 4,000원<br>
- 1시간 평일 (성인) 2,200원 / (어린이·청소년) 1,500원<br>
- 1시간 주말 (성인) 2,900원 / (어린이·청소년) 2,000원<br>
[농구장] 무료<br>
※ 이용요금은 변동될 수 있으므로 자세한 사항은 홈페이지 참조",3,2025-09-19 17:01:21,2025-09-19 17:01:21
2751345,12,3,이용가능시설,축구장 / 풋살장 / 족구장 / 농구장,3,2025-09-19 17:01:21,2025-09-19 17:01:21
2751345,12,4,화장실,있음,3,2025-09-19 17:01:21,2025-09-19 17:01:21
2751345,12,5,내국인 예약안내,,4,2025-09-19 17:01:21,2025-09-19 17:01:21
127215,12,0,입 장 료,무료,3,2025-09-19 17:01:22,2025-09-19 17:01:22
127215,12,1,화장실,있음 (남/녀 구분),3,2025-09-19 17:01:22,2025-09-19 17:01:22
127215,12,2,한국어 안내서비스,가능 - 단체관람시 사전예약(02-2658-9988),4,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,0,등산로,,1,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,1,관광코스안내,,2,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,2,이용가능시설,홍보관 / 야외공연장 / 묘역 / 봉사관 / 양화진홀 / 선교기념관 등,3,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,3,화장실,있음,3,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,4,입 장 료,"무료
",3,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,5,외국어 안내서비스,"가능(영어, 일본어, 중국어)<br>
※ 외국어로 구성된 안내 리플렛을 통해 QR code 영상 안내도 활용할 수 있음",4,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,6,내국인 예약안내,"홈페이지에서 예약 가능<br>
※ 안내 예약은 6개월 전부터 방문 전날 오후 9시까지 가능 (당일 예약 불가)<br>
※ 장애인과 동반하는 경우 기타사항에 ‘장애인 편의에 대한 상황’ 입력 필수",4,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,7,한국어 안내서비스,"가능(안내 해설)<br>
- 월요일~금요일  10:00 / 11:30 / 14:00<br>
- 토요일 10:00 / 11:30 / 13:30 / 15:00 <br>
※ 신정(1월 1일), 설 연휴, 추석 연휴, 성탄절에는 안내를 제공하지 않음<br>
※ 안내 시작 15분 전까지 도착 요망",4,2025-09-19 17:01:22,2025-09-19 17:01:22
126938,12,8,외국인 예약안내,"홈페이지에서 예약 가능<br>
※ 안내 예약은 6개월 전부터 방문 전날 오후 9시까지 가능 (당일 예약 불가)<br>
※ 안내예약신청 시 기타사항에 ‘외국어 안내가 필요한 상황’ 입력 필수",4,2025-09-19 17:01:22,2025-09-19 17:01:22
1059877,12,0,주차요금,"최초 30분 1,000원 / 초과 10분당 200원",3,2025-09-19 17:01:22,2025-09-19 17:01:22
1059877,12,1,이용가능시설,체육시설 / 카페 / 어린이놀이터 / 자전거대여점 / 편의점 등,3,2025-09-19 17:01:22,2025-09-19 17:01:22
1059877,12,2,입 장 료,무료 ,3,2025-09-19 17:01:22,2025-09-19 17:01:22
1059877,12,3,화장실,있음,3,2025-09-19 17:01:22,2025-09-19 17:01:22
2561208,12,0,화장실,있음 ,3,2025-09-19 17:01:23,2025-09-19 17:01:23
2561208,12,1,입 장 료,"- 어린이 2시간 15,000원<br>
- 보호자 5,000원",3,2025-09-19 17:01:23,2025-09-19 17:01:23
3082398,12,0,입 장 료,"- 평일 19,000원<br>
- 주말 22,000원<br>
※ 자세한 사항은 홈페이지 참조",3,2025-09-19 17:01:23,2025-09-19 17:01:23
3082398,12,1,화장실,있음,3,2025-09-19 17:01:23,2025-09-19 17:01:23
2592885,12,0,등산로,,1,2025-09-19 17:01:24,2025-09-19 17:01:24
2592885,12,1,관광코스안내,,2,2025-09-19 17:01:24,2025-09-19 17:01:24
2592885,12,2,화장실,"있음
",3,2025-09-19 17:01:24,2025-09-19 17:01:24
2592885,12,3,시설이용료,"[뷰티컨설팅]<br>
- 아이브로우 컨설팅(20분) 47,000원<br>
- 헤어라인 컨설팅(20분) 39,000원<br>
- 아이메이크업 컨설팅(30분) 87,000원<br>
- 풀페이스 컨설팅(60분) 157,000원<br>
<br>
[뷰티케어]<br>
- 아이브로우 케어(20분) 37,000원<br>
- 헤어라인 케어(40분) 35,000원<br>
<br>
[메이크업]<br>
- 메이크업(30분) 77,000원<br>
- 메이크업(60분) 120,000원<br>
- 아이메이크업(20분) 70,000원<br>
- 브로우티칭(20분) 50,000원<br>
- 메이크업 티칭(40분) 120,000원<br>
※ 이용요금은 변동될 수 있으므로 자세한 사항은 전화 문의",3,2025-09-19 17:01:24,2025-09-19 17:01:24
2592885,12,4,내국인 예약안내,전화 문의,4,2025-09-19 17:01:24,2025-09-19 17:01:24
2592885,12,5,외국인 예약안내,전화 문의,4,2025-09-19 17:01:24,2025-09-19 17:01:24
2592885,12,6,외국어 안내서비스,가능(영어 / 중국어),4,2025-09-19 17:01:24,2025-09-19 17:01:24
2591819,12,0,입 장 료,무료,3,2025-09-19 17:01:24,2025-09-19 17:01:24
127955,12,0,화장실,있음(남녀 구분),3,2025-09-19 17:01:24,2025-09-19 17:01:24
127955,12,1,입 장 료,무료,3,2025-09-19 17:01:24,2025-09-19 17:01:24
127955,12,2,이용가능시설,"생태연못, 사모정, 지당, 팔각정, 세종대왕동상, 야외무대, 잔디마당, 태극기 게양대, 지압보도, 자전거 도로, 산책로 등",3,2025-09-19 17:01:24,2025-09-19 17:01:24
2774305,12,0,주차요금,5분당 300원,3,2025-09-19 17:01:25,2025-09-19 17:01:25
2774305,12,1,화장실,있음,3,2025-09-19 17:01:25,2025-09-19 17:01:25
809596,12,0,관광코스안내,"<strong>여의경관구역(여의도 샛강 상류 한강본류부 400m)</strong><br />
&nbsp;&nbsp; - 한강과 여의도 샛강이 만나는 유입부로서 한강의 경관을 조망할 수 있는 초지 및 잔디마당과 파크골프장, 산책로가 있어 다양한 놀이를 즐길 수 있음<br />
<strong>수질정화 습지지역(63빌딩 ~ 여의교 지점)</strong><br />
&nbsp;&nbsp; - 다양한 형태의 습지를 조성하여 여의도샛강 생태공원의 수질정화 및 생태적 발생기반을 조성.<br />
<strong>생태체험 학습지역(여의교 ~ 서울교)</strong><br />
&nbsp;&nbsp; - 안정된 생태자원을 보존하기 위하여 생태수로 및 버들숲 등을 조성하여 생태학습을 할 수 있는 기회 제공 공간<br />
<strong>버들문화구역(서울교 ~ 파천교)</strong><br />
&nbsp;&nbsp; - 여의도 공원과 연계하여 시민들의 여가문화 공간을 제공하고 생태학습장으로서의 다양한 관찰활동을 할 수 있도록 버들광장, 창포원 및 물억새 군락 조성<br />
<strong>생태보존 구역(파천교 ~ 국회의사당)</strong><br />
&nbsp;&nbsp; - 보존지구로 선정하고 통행로를 우회하여 생태적 자연성이 우수한 폐쇄형 습지를 절대적으로 보존하도록 조성<br />
<strong>둔치경관 탐방구역(여의하류 IC 부분)</strong><br />
&nbsp;&nbsp; - 한강 및 밤섬의 경관을 조망 할 수 있도록 넓은 초지로 남는 언덕형태로 조성<br>",2,2025-09-19 17:01:25,2025-09-19 17:01:25
809596,12,1,이용가능시설,"자전거도로 4.7㎞, 산책로 7.4㎞, 주차장 2개소, 교량 5개소, 광장 2개소, 안내센터 1개소, 잔디마당, 파크골프장, 생태수로, 창포원, 버들숲, 수질정화원, 물억새 군락, 폐쇄형 습지 등
",3,2025-09-19 17:01:25,2025-09-19 17:01:25
809596,12,2,입 장 료,무료,3,2025-09-19 17:01:25,2025-09-19 17:01:25
809596,12,3,화장실,있음(남녀 구분),3,2025-09-19 17:01:25,2025-09-19 17:01:25
1059479,12,0,화장실,있음,3,2025-09-19 17:01:25,2025-09-19 17:01:25
1059479,12,1,입 장 료,무료,3,2025-09-19 17:01:25,2025-09-19 17:01:25
1059479,12,2,이용가능시설,체육시설 / 광장 / 생태공원 등,3,2025-09-19 17:01:25,2025-09-19 17:01:25
1059479,12,3,주차요금,"최초 30분 2,000원 / 초과 10분당 300원",3,2025-09-19 17:01:25,2025-09-19 17:01:25
2760268,12,0,화장실,"있음
",3,2025-09-19 17:01:25,2025-09-19 17:01:25
2760268,12,1,주차요금,"최초 30분 2,000원 / 초과 시 10분당 300원",3,2025-09-19 17:01:25,2025-09-19 17:01:25
2391348,12,0,입 장 료,무료,3,2025-09-19 17:01:26,2025-09-19 17:01:26
2752545,12,0,이용가능시설,"놀이터, 노인정, 운동기구, 정자		
",3,2025-09-19 17:01:26,2025-09-19 17:01:26
2752545,12,1,입 장 료,"무료 
",3,2025-09-19 17:01:26,2025-09-19 17:01:26
2752545,12,2,화장실,"있음(남/녀 구분)
",3,2025-09-19 17:01:26,2025-09-19 17:01:26
2733864,12,0,화장실,있음,3,2025-09-19 17:01:26,2025-09-19 17:01:26
2733864,12,1,입 장 료,무료 ,3,2025-09-19 17:01:26,2025-09-19 17:01:26
2500201,12,0,입 장 료,무료,3,2025-09-19 17:01:27,2025-09-19 17:01:27
264375,12,0,이용가능시설,음식점 / 카페 / 의류/악세사리점 등,3,2025-09-19 17:01:27,2025-09-19 17:01:27
264375,12,1,외국어 안내서비스,"관광안내전화 02-1330 (한,영,일,중)",4,2025-09-19 17:01:27,2025-09-19 17:01:27
2611679,12,0,입 장 료,무료,3,2025-09-19 17:01:28,2025-09-19 17:01:28
337508,12,0,화장실,있음,3,2025-09-19 17:01:28,2025-09-19 17:01:28
3056152,12,0,화장실,있음,3,2025-09-19 17:01:29,2025-09-19 17:01:29
3056152,12,1,입 장 료,무료,3,2025-09-19 17:01:29,2025-09-19 17:01:29
749355,12,0,화장실,있음,3,2025-09-19 17:01:29,2025-09-19 17:01:29
1603237,12,0,화장실,있음,3,2025-09-19 17:01:29,2025-09-19 17:01:29
1603237,12,1,이용가능시설,농구장 / 배드민턴장 / 풋살경기장 / 야외정자 등,3,2025-09-19 17:01:29,2025-09-19 17:01:29
1603237,12,2,입 장 료,무료,3,2025-09-19 17:01:29,2025-09-19 17:01:29
3413573,12,0,시설이용료,"-3cut 4,000원<br>
-4cut card size 4,000원<br>
-2cut polaroid 5,000원<br>
-4cut profile 5,000원<br>
-9cut profile 6,000원",3,2025-09-19 17:01:30,2025-09-19 17:01:30
337546,12,0,화장실,있음(남녀 구분),3,2025-09-19 17:01:30,2025-09-19 17:01:30
337546,12,1,이용가능시설,극락보전 / 대웅전 / 미륵전 / 선불장 / 삼성각 / 요사채 / 지장전 / 불교대학 / 종무소,3,2025-09-19 17:01:30,2025-09-19 17:01:30
127016,12,0,화장실,있음,3,2025-09-19 17:01:30,2025-09-19 17:01:30
127016,12,1,입 장 료,"무료 
",3,2025-09-19 17:01:30,2025-09-19 17:01:30
754063,12,0,화장실,있음,3,2025-09-19 17:01:31,2025-09-19 17:01:31
754063,12,1,입 장 료,무료 ,3,2025-09-19 17:01:31,2025-09-19 17:01:31
866393,12,0,화장실,있음,3,2025-09-19 17:01:31,2025-09-19 17:01:31
866393,12,1,입 장 료,무료,3,2025-09-19 17:01:31,2025-09-19 17:01:31
866393,12,2,이용가능시설,체력단련시설 / 놀이터 / 쉼터 등,3,2025-09-19 17:01:31,2025-09-19 17:01:31
3085458,12,0,화장실,있음,3,2025-09-19 17:01:31,2025-09-19 17:01:31
2778135,12,0,입 장 료,무료 ,3,2025-09-19 17:01:31,2025-09-19 17:01:31
2611735,12,0,등산로,,1,2025-09-19 17:01:31,2025-09-19 17:01:31
2611735,12,1,관광코스안내,"8코스, 오목공원-CBS방송국-선인문분수광장-자원순환홍보교육관-목동빗물펌프장-영학정",2,2025-09-19 17:01:31,2025-09-19 17:01:31
2611735,12,2,입 장 료,무료,3,2025-09-19 17:01:31,2025-09-19 17:01:31
2611735,12,3,한국어 안내서비스,,4,2025-09-19 17:01:31,2025-09-19 17:01:31
2029564,12,0,촬영장소,"한국인의 밥상, 김영철의 동네 한바퀴, 어서와 한국은 처음이지
",2,2025-09-19 17:01:32,2025-09-19 17:01:32
2029564,12,1,시설이용료,"110,000원",3,2025-09-19 17:01:32,2025-09-19 17:01:32
2518733,12,0,시설이용료,"[PACKAGE PROGRAM]<br>
-  FACIAL CARE 150,000원 (60분)<br>
- REFRESH CARE 230,000원 (90분)<br>
- SPECIAL CARE 300,000원 (120분)<br>
- VIP CARE 450,000원 (150분)<br>
- QUEEN CARE 550,000원 (180분)<br>
- AROMA BODY CARE 200,000원 (60분)<br>
- BOYANG HEAD SPA 99,000원(30분)<br>
- BOYANG HEAD SPA + FOOT 190,000원(60분)<br>
- BOYANG HEAD SPA + FACIAL 220,000원(70분)<br>
- BOYANG HEAD SPA + FACIAL & FOOT 280,000원(90분)<br>
11.SIGNATURE COURSE 770,000원 (210분)<br>
※ 이용요금은 변동될 수 있으므로 홈페이지 참고",3,2025-09-19 17:01:32,2025-09-19 17:01:32
2518733,12,1,화장실,있음  ,3,2025-09-19 17:01:32,2025-09-19 17:01:32
2518733,12,2,내국인 예약안내,전화예약,4,2025-09-19 17:01:32,2025-09-19 17:01:32
337557,12,0,등산로,,1,2025-09-19 17:01:32,2025-09-19 17:01:32
337557,12,1,관광코스안내,,2,2025-09-19 17:01:32,2025-09-19 17:01:32
337557,12,2,입 장 료,무료,3,2025-09-19 17:01:32,2025-09-19 17:01:32
337557,12,3,외국어 안내서비스,,4,2025-09-19 17:01:32,2025-09-19 17:01:32
814255,12,0,화장실,있음,3,2025-09-19 17:01:32,2025-09-19 17:01:32
814255,12,1,입 장 료,무료,3,2025-09-19 17:01:32,2025-09-19 17:01:32
814255,12,2,이용가능시설,배드민턴장 / 체력단련장 / 운동기구 등,3,2025-09-19 17:01:32,2025-09-19 17:01:32
2591824,12,0,등산로,,1,2025-09-19 17:01:33,2025-09-19 17:01:33
2591824,12,1,관광코스안내,,2,2025-09-19 17:01:33,2025-09-19 17:01:33
2591824,12,2,입 장 료,"무료
",3,2025-09-19 17:01:33,2025-09-19 17:01:33
2591824,12,3,한국어 안내서비스,,4,2025-09-19 17:01:33,2025-09-19 17:01:33
2589659,12,0,이용가능시설,관리실,3,2025-09-19 17:01:33,2025-09-19 17:01:33
2589659,12,1,화장실,"있음
",3,2025-09-19 17:01:33,2025-09-19 17:01:33
2589659,12,2,시설이용료,프로그램별 이용요금 상이,3,2025-09-19 17:01:33,2025-09-19 17:01:33
2589659,12,3,외국인 예약안내,"전화 예약
",4,2025-09-19 17:01:33,2025-09-19 17:01:33
2589659,12,4,내국인 예약안내,"전화 예약
",4,2025-09-19 17:01:33,2025-09-19 17:01:33
126532,12,0,화장실,있음,3,2025-09-19 17:01:33,2025-09-19 17:01:33
126532,12,1,이용가능시설,체육시설 / 안내센터 / KSPO DOME(올림픽체조경기장) 등,3,2025-09-19 17:01:33,2025-09-19 17:01:33
126532,12,2,입 장 료,무료,3,2025-09-19 17:01:33,2025-09-19 17:01:33
126532,12,3,주차요금,"[소형] 10분당 600원(일 최대 20,000원)<br>
[대형] 10분당 1,200원(일 최대 24,000원)<br>
※ 10분 이내 출차 시 무료<br>
※ 자세한 사항은 홈페이지 참조",3,2025-09-19 17:01:33,2025-09-19 17:01:33
2758192,12,0,입 장 료,"무료		
",3,2025-09-19 17:01:34,2025-09-19 17:01:34
2758192,12,1,화장실,"있음
",3,2025-09-19 17:01:34,2025-09-19 17:01:34
2758192,12,2,주차요금,"- 소형 10분당 600원<br>
- 대형(24인승, 2.5톤이상) 10분당 1,200원",3,2025-09-19 17:01:34,2025-09-19 17:01:34
2761797,12,0,입 장 료,"무료 
",3,2025-09-19 17:01:34,2025-09-19 17:01:34
2761797,12,1,주차요금,"[소형]<br>
- 10분당 600원<br>
- 일 최대 20,000원<br>
[대형(24인승, 2.5톤이상)]<br>
- 10분당 1,200원<br>
- 일 최대 24,000원<br>
※ 자세한 사항은 홈페이지 참조 요망",3,2025-09-19 17:01:34,2025-09-19 17:01:34
250131,12,0,등산로,,1,2025-09-19 17:01:34,2025-09-19 17:01:34
250131,12,1,관광코스안내,,2,2025-09-19 17:01:34,2025-09-19 17:01:34
250131,12,2,입 장 료,무료,3,2025-09-19 17:01:34,2025-09-19 17:01:34
250131,12,3,한국어 안내서비스,,4,2025-09-19 17:01:34,2025-09-19 17:01:34
1019041,12,0,화장실,있음,3,2025-09-19 17:01:35,2025-09-19 17:01:35
1019041,12,1,입 장 료,무료 ,3,2025-09-19 17:01:35,2025-09-19 17:01:35
2946110,12,0,촬영장소,2019년도 MBC ‘나 혼자 산다’ 288회 박나래 편,2,2025-09-19 17:01:35,2025-09-19 17:01:35
2946110,12,1,시설이용료,※ 체험 별로 상이하므로 자세한 사항은 전화 문의,3,2025-09-19 17:01:35,2025-09-19 17:01:35
2946110,12,2,화장실,있음,3,2025-09-19 17:01:35,2025-09-19 17:01:35
2758125,12,0,입 장 료,무료,3,2025-09-19 17:01:35,2025-09-19 17:01:35
337562,12,0,화장실,있음,3,2025-09-19 17:01:35,2025-09-19 17:01:35
337562,12,1,외국어 안내서비스,불가,4,2025-09-19 17:01:35,2025-09-19 17:01:35
2761437,12,0,등산로,,1,2025-09-19 17:01:36,2025-09-19 17:01:36
2761437,12,1,촬영장소,"드라마 <너를 기억해> 영화 <표적>, 예능프로그램 <대탈출3>, 뮤직비디오 크레용팝 <빠빠빠> 등 다수
",2,2025-09-19 17:01:36,2025-09-19 17:01:36
2761437,12,2,입 장 료,"- 성인 10,000원<br>
- 고교생이하 / 답사 5,000원<br>
※ 이용요금은 변동될 수 있으므로 전화문의",3,2025-09-19 17:01:36,2025-09-19 17:01:36
2761437,12,3,화장실,"있음
",3,2025-09-19 17:01:36,2025-09-19 17:01:36
2761437,12,4,내국인 예약안내,,4,2025-09-19 17:01:36,2025-09-19 17:01:36
814123,12,0,등산로,"구의동 영화사 - 팔각정 - 아차산 정상 - 용마봉 - 대원외고 광장동 동의초등학교 - 팔각정 - 아차산 정상 - 용마산 긴고랑체육공원 용마산길 아성빌라, 선진연립주택 코스 외",1,2025-09-19 17:01:36,2025-09-19 17:01:36
814123,12,1,입 장 료,무료 ,3,2025-09-19 17:01:36,2025-09-19 17:01:36
126825,12,0,화장실,있음,3,2025-09-19 17:01:36,2025-09-19 17:01:36
